gene_id	cluster_id	cluster_size	dup_status
fgenesh1_pg.C_scaffold_6001169	C003256	2	duplicate
scaffold_300040.1	C003256	2	duplicate
fgenesh1_pg.C_scaffold_6001386	C003257	2	duplicate
fgenesh2_kg.3__245__AT3G02980.1	C003257	2	duplicate
fgenesh1_pg.C_scaffold_6001475	C003258	2	duplicate
fgenesh1_pg.C_scaffold_6001478	C003258	2	duplicate
fgenesh1_pg.C_scaffold_6001515	C003259	2	duplicate
fgenesh2_kg.3__346__AT3G03920.1	C003259	2	duplicate
fgenesh1_pg.C_scaffold_6001577	C003260	2	duplicate
scaffold_104764.1	C003260	2	duplicate
fgenesh1_pg.C_scaffold_6001859	C003261	2	duplicate
fgenesh2_kg.4__699__AT2G27385.1	C003261	2	duplicate
fgenesh1_pg.C_scaffold_6002251	C003262	2	duplicate
fgenesh2_kg.6__1689__AT5G16920.1	C003262	2	duplicate
fgenesh1_pg.C_scaffold_6002561	C003263	2	duplicate
fgenesh2_kg.2__2084__AT1G77890.1	C003263	2	duplicate
fgenesh2_kg.3__2454__AT3G22410.1	C003264	2	duplicate
scaffold_100516.1	C003264	2	duplicate
fgenesh1_pg.C_scaffold_6002647	C003265	2	duplicate
fgenesh2_kg.8__2510__AT5G64780.1	C003265	2	duplicate
fgenesh1_pm.C_scaffold_6000728	C003266	2	duplicate
fgenesh1_pm.C_scaffold_1003439	C003266	2	duplicate
fgenesh1_pg.C_scaffold_6002913	C003267	2	duplicate
scaffold_200758.1	C003267	2	duplicate
fgenesh1_pg.C_scaffold_6002948	C003268	2	duplicate
fgenesh2_kg.6__2260__AT5G22770.2	C003268	2	duplicate
fgenesh2_kg.1__1592__AT1G14600.1	C003269	2	duplicate
fgenesh2_kg.5__121__AT2G02060.1	C003269	2	duplicate
fgenesh1_pg.C_scaffold_6003131	C003270	2	duplicate
fgenesh2_kg.4__1735__AT2G36920.1	C003270	2	duplicate
fgenesh1_pg.C_scaffold_7000188	C003271	2	duplicate
fgenesh2_kg.4__164__AT2G22425.2	C003271	2	duplicate
fgenesh2_kg.6__785__AT5G08160.1	C003272	2	duplicate
fgenesh2_kg.4__1287__AT2G32850.2	C003272	2	duplicate
fgenesh1_pg.C_scaffold_7000413	C003273	2	duplicate
fgenesh2_kg.8__2822__AT5G66100.1	C003273	2	duplicate
fgenesh1_pg.C_scaffold_7000472	C003274	2	duplicate
fgenesh2_kg.3__3311__AT2G17265.1	C003274	2	duplicate
fgenesh1_pg.C_scaffold_7000678	C003275	2	duplicate
fgenesh2_kg.7__804__AT4G33150.1	C003275	2	duplicate
fgenesh1_pg.C_scaffold_7000747	C003276	2	duplicate
fgenesh2_kg.3__3542__AT2G18900.1	C003276	2	duplicate
fgenesh1_pg.C_scaffold_7000932	C003277	2	duplicate
scaffold_400382.1	C003277	2	duplicate
fgenesh1_pg.C_scaffold_7000960	C003278	2	duplicate
fgenesh1_pg.C_scaffold_7000961	C003278	2	duplicate
fgenesh1_pg.C_scaffold_7001090	C003279	2	duplicate
fgenesh2_kg.3__3163__AT2G20080.1	C003279	2	duplicate
fgenesh1_pg.C_scaffold_7001361	C003280	2	duplicate
fgenesh2_kg.8__1631__AT5G57180.2	C003280	2	duplicate
fgenesh1_pg.C_scaffold_7001567	C003281	2	duplicate
fgenesh1_pm.C_scaffold_7001507	C003281	2	duplicate
fgenesh1_pg.C_scaffold_7001641	C003282	2	duplicate
fgenesh2_kg.6__3137__AT4G11860.1	C003282	2	duplicate
fgenesh1_pg.C_scaffold_7001742	C003283	2	duplicate
fgenesh1_pg.C_scaffold_7001747	C003283	2	duplicate
fgenesh1_pg.C_scaffold_7001921	C003284	2	duplicate
scaffold_702396.1	C003284	2	duplicate
fgenesh1_pg.C_scaffold_7002215	C003285	2	duplicate
fgenesh2_kg.1__3899__AT1G48090.1	C003285	2	duplicate
fgenesh1_pg.C_scaffold_7002326	C003286	2	duplicate
fgenesh2_kg.5__766__AT3G42850.1	C003286	2	duplicate
fgenesh1_pg.C_scaffold_7002465	C003287	2	duplicate
fgenesh2_kg.3__2451__AT3G22380.1	C003287	2	duplicate
fgenesh1_pg.C_scaffold_7002633	C003288	2	duplicate
scaffold_303566.1	C003288	2	duplicate
fgenesh1_pg.C_scaffold_7002638	C003289	2	duplicate
fgenesh2_kg.3__2640__AT3G23930.1	C003289	2	duplicate
fgenesh1_pg.C_scaffold_7002698	C003290	2	duplicate
scaffold_801263.1	C003290	2	duplicate
fgenesh1_pg.C_scaffold_7003096	C003291	2	duplicate
fgenesh1_pm.C_scaffold_5000415	C003291	2	duplicate
fgenesh1_pm.C_scaffold_1000020	C003292	2	duplicate
scaffold_402360.1	C003292	2	duplicate
fgenesh1_pg.C_scaffold_8000066	C003293	2	duplicate
fgenesh2_kg.7__2553__AT4G17570.1	C003293	2	duplicate
fgenesh1_pg.C_scaffold_8000198	C003294	2	duplicate
scaffold_200257.1	C003294	2	duplicate
fgenesh1_pg.C_scaffold_8000275	C003295	2	duplicate
fgenesh1_pg.C_scaffold_8000280	C003295	2	duplicate
fgenesh1_pg.C_scaffold_8000387	C003296	2	duplicate
fgenesh2_kg.1__3288__AT1G30910.1	C003296	2	duplicate
fgenesh1_pg.C_scaffold_8000444	C003297	2	duplicate
scaffold_602615.1	C003297	2	duplicate
fgenesh1_pg.C_scaffold_8000615	C003298	2	duplicate
fgenesh2_kg.7__708__AT4G33980.1	C003298	2	duplicate
fgenesh1_pg.C_scaffold_8000699	C003299	2	duplicate
fgenesh2_kg.8__614__AT5G42350.1	C003299	2	duplicate
scaffold_105485.1	C003300	2	duplicate
scaffold_104385.1	C003300	2	duplicate
fgenesh1_pg.C_scaffold_8000970	C003301	2	duplicate
fgenesh2_kg.3__684__AT3G06670.1	C003301	2	duplicate
fgenesh1_pg.C_scaffold_8000972	C003302	2	duplicate
fgenesh2_kg.2__1662__AT1G73940.1	C003302	2	duplicate
fgenesh1_pg.C_scaffold_8001143	C003303	2	duplicate
fgenesh1_pm.C_scaffold_1002034	C003303	2	duplicate
fgenesh1_pg.C_scaffold_8001227	C003304	2	duplicate
fgenesh2_kg.6__3166__AT4G12240.1	C003304	2	duplicate
fgenesh1_pg.C_scaffold_8001279	C003305	2	duplicate
fgenesh2_kg.5__2176__AT3G57400.1	C003305	2	duplicate
fgenesh1_pg.C_scaffold_8001397	C003306	2	duplicate
fgenesh1_pg.C_scaffold_8001411	C003306	2	duplicate
fgenesh1_pg.C_scaffold_8001972	C003307	2	duplicate
scaffold_802599.1	C003307	2	duplicate
fgenesh1_pg.C_scaffold_8001980	C003308	2	duplicate
scaffold_601061.1	C003308	2	duplicate
fgenesh1_pg.C_scaffold_8002054	C003309	2	duplicate
fgenesh2_kg.4__1077__AT5G60590.2	C003309	2	duplicate
fgenesh1_pg.C_scaffold_8002124	C003310	2	duplicate
fgenesh1_pm.C_scaffold_1000009	C003310	2	duplicate
fgenesh1_pg.C_scaffold_8002229	C003311	2	duplicate
scaffold_800830.1	C003311	2	duplicate
fgenesh1_pg.C_scaffold_8002250	C003312	2	duplicate
fgenesh1_pg.C_scaffold_8002253	C003312	2	duplicate
fgenesh1_pg.C_scaffold_8002497	C003313	2	duplicate
fgenesh2_kg.6__971__AT5G10110.1	C003313	2	duplicate
fgenesh1_pg.C_scaffold_8002607	C003314	2	duplicate
scaffold_802307.1	C003314	2	duplicate
fgenesh1_pm.C_scaffold_1000016	C003315	2	duplicate
scaffold_801661.1	C003315	2	duplicate
fgenesh1_pm.C_scaffold_1000036	C003316	2	duplicate
fgenesh2_kg.5__1237__AT3G48900.2	C003316	2	duplicate
fgenesh1_pm.C_scaffold_1000093	C003317	2	duplicate
scaffold_402551.1	C003317	2	duplicate
fgenesh1_pm.C_scaffold_1000101	C003318	2	duplicate
fgenesh2_kg.8__78__AT1G01130.1	C003318	2	duplicate
fgenesh1_pm.C_scaffold_1000187	C003319	2	duplicate
fgenesh2_kg.6__3426__AT4G02660.1	C003319	2	duplicate
fgenesh2_kg.3__1758__AT3G16010.1	C003320	2	duplicate
scaffold_604268.1	C003320	2	duplicate
fgenesh1_pm.C_scaffold_1000331	C003321	2	duplicate
fgenesh2_kg.7__1072__AT4G31050.1	C003321	2	duplicate
fgenesh2_kg.1__3311__AT1G31720.1	C003322	2	duplicate
fgenesh2_kg.7__2357__AT4G19370.1	C003322	2	duplicate
fgenesh1_pm.C_scaffold_1000518	C003323	2	duplicate
scaffold_401579.1	C003323	2	duplicate
fgenesh1_pm.C_scaffold_1000585	C003324	2	duplicate
scaffold_100754.1	C003324	2	duplicate
fgenesh1_pm.C_scaffold_1000594	C003325	2	duplicate
fgenesh2_kg.6__1874__AT5G18570.1	C003325	2	duplicate
fgenesh1_pm.C_scaffold_1000684	C003326	2	duplicate
fgenesh2_kg.6__958__AT5G09995.3	C003326	2	duplicate
fgenesh1_pm.C_scaffold_1000893	C003327	2	duplicate
fgenesh2_kg.4__2451__AT2G42910.1	C003327	2	duplicate
fgenesh1_pm.C_scaffold_1001154	C003328	2	duplicate
fgenesh2_kg.5__281__AT2G03810.2	C003328	2	duplicate
fgenesh1_pm.C_scaffold_1001167	C003329	2	duplicate
scaffold_704143.1	C003329	2	duplicate
fgenesh1_pm.C_scaffold_1001209	C003330	2	duplicate
scaffold_402933.1	C003330	2	duplicate
fgenesh1_pm.C_scaffold_1001304	C003331	2	duplicate
fgenesh2_kg.2__2379__AT1G80090.1	C003331	2	duplicate
fgenesh1_pm.C_scaffold_1001313	C003332	2	duplicate
scaffold_302963.1	C003332	2	duplicate
fgenesh1_pm.C_scaffold_1001435	C003333	2	duplicate
scaffold_503588.1	C003333	2	duplicate
fgenesh1_pm.C_scaffold_1001539	C003334	2	duplicate
fgenesh2_kg.2__1646__AT1G73760.1	C003334	2	duplicate
fgenesh1_pm.C_scaffold_1001757	C003335	2	duplicate
fgenesh2_kg.7__577__AT4G35090.1	C003335	2	duplicate
fgenesh2_kg.5__60__AT2G01500.1	C003336	2	duplicate
fgenesh2_kg.3__1989__AT3G18010.1	C003336	2	duplicate
fgenesh1_pm.C_scaffold_1001836	C003337	2	duplicate
fgenesh2_kg.6__3533__AT4G01800.1	C003337	2	duplicate
fgenesh1_pm.C_scaffold_1001912	C003338	2	duplicate
scaffold_202148.1	C003338	2	duplicate
scaffold_102697.1	C003339	2	duplicate
scaffold_102695.1	C003339	2	duplicate
fgenesh1_pm.C_scaffold_1002032	C003340	2	duplicate
fgenesh2_kg.1__2621__AT1G24060.1	C003340	2	duplicate
fgenesh1_pm.C_scaffold_1002104	C003341	2	duplicate
fgenesh2_kg.7__3226__AT5G41910.1	C003341	2	duplicate
fgenesh1_pm.C_scaffold_1002241	C003342	2	duplicate
fgenesh1_pm.C_scaffold_6001312	C003342	2	duplicate
fgenesh1_pm.C_scaffold_1002251	C003343	2	duplicate
scaffold_603080.1	C003343	2	duplicate
fgenesh1_pm.C_scaffold_1002292	C003344	2	duplicate
scaffold_601335.1	C003344	2	duplicate
fgenesh1_pm.C_scaffold_1002393	C003345	2	duplicate
scaffold_103277.1	C003345	2	duplicate
fgenesh2_kg.4__1102__AT2G31140.1	C003346	2	duplicate
scaffold_100614.1	C003346	2	duplicate
fgenesh1_pm.C_scaffold_1002616	C003347	2	duplicate
fgenesh2_kg.3__2123__AT3G19040.1	C003347	2	duplicate
fgenesh1_pm.C_scaffold_1002697	C003348	2	duplicate
scaffold_102585.1	C003348	2	duplicate
fgenesh1_pm.C_scaffold_1002755	C003349	2	duplicate
fgenesh2_kg.1__3579__AT1G31500.4	C003349	2	duplicate
fgenesh1_pm.C_scaffold_1002943	C003350	2	duplicate
fgenesh2_kg.8__544__AT5G42920.2	C003350	2	duplicate
fgenesh1_pm.C_scaffold_1002966	C003351	2	duplicate
fgenesh2_kg.6__1052__AT5G10860.1	C003351	2	duplicate
fgenesh1_pm.C_scaffold_1003029	C003352	2	duplicate
scaffold_300850.1	C003352	2	duplicate
fgenesh1_pm.C_scaffold_1003075	C003353	2	duplicate
fgenesh2_kg.3__1991__AT3G18030.1	C003353	2	duplicate
fgenesh1_pm.C_scaffold_1003137	C003354	2	duplicate
fgenesh1_pm.C_scaffold_5000817	C003354	2	duplicate
fgenesh1_pm.C_scaffold_1003147	C003355	2	duplicate
fgenesh1_pm.C_scaffold_3000683	C003355	2	duplicate
fgenesh1_pm.C_scaffold_1003199	C003356	2	duplicate
fgenesh2_kg.1__1014__AT1G09620.1	C003356	2	duplicate
fgenesh1_pm.C_scaffold_1003256	C003357	2	duplicate
fgenesh2_kg.3__2293__AT3G20650.2	C003357	2	duplicate
fgenesh1_pm.C_scaffold_1003423	C003358	2	duplicate
fgenesh2_kg.3__1637__AT3G15070.1	C003358	2	duplicate
scaffold_201442.1	C003359	2	duplicate
scaffold_302092.1	C003359	2	duplicate
fgenesh1_pm.C_scaffold_1003455	C003360	2	duplicate
fgenesh2_kg.3__1578__AT3G14590.1	C003360	2	duplicate
fgenesh1_pm.C_scaffold_1003508	C003361	2	duplicate
fgenesh1_pm.C_scaffold_3001200	C003361	2	duplicate
fgenesh1_pm.C_scaffold_1003522	C003362	2	duplicate
fgenesh2_kg.3__1474__AT3G13740.1	C003362	2	duplicate
fgenesh1_pm.C_scaffold_1003532	C003363	2	duplicate
fgenesh2_kg.4__2684__AT2G44950.1	C003363	2	duplicate
fgenesh1_pm.C_scaffold_1003619	C003364	2	duplicate
fgenesh2_kg.6__2011__AT5G19820.1	C003364	2	duplicate
fgenesh1_pm.C_scaffold_1003658	C003365	2	duplicate
fgenesh2_kg.6__1352__AT5G13920.1	C003365	2	duplicate
fgenesh1_pm.C_scaffold_1003746	C003366	2	duplicate
fgenesh2_kg.1__658__AT1G06820.1	C003366	2	duplicate
fgenesh1_pm.C_scaffold_2000048	C003367	2	duplicate
fgenesh2_kg.7__3257__AT5G41650.1	C003367	2	duplicate
fgenesh1_pm.C_scaffold_2000113	C003368	2	duplicate
scaffold_200195.1	C003368	2	duplicate
fgenesh1_pm.C_scaffold_2000177	C003369	2	duplicate
fgenesh2_kg.1__1315__AT1G12120.1	C003369	2	duplicate
fgenesh1_pm.C_scaffold_2000412	C003370	2	duplicate
fgenesh2_kg.7__732__AT4G33800.1	C003370	2	duplicate
fgenesh1_pm.C_scaffold_2000501	C003371	2	duplicate
scaffold_301879.1	C003371	2	duplicate
scaffold_304285.1	C003372	2	duplicate
scaffold_302874.1	C003372	2	duplicate
fgenesh1_pm.C_scaffold_2000544	C003373	2	duplicate
fgenesh1_pm.C_scaffold_2000587	C003373	2	duplicate
fgenesh1_pm.C_scaffold_2000604	C003374	2	duplicate
fgenesh1_pm.C_scaffold_6001821	C003374	2	duplicate
fgenesh1_pm.C_scaffold_2000638	C003375	2	duplicate
fgenesh2_kg.7__3133__AT5G37010.1	C003375	2	duplicate
fgenesh1_pm.C_scaffold_2000734	C003376	2	duplicate
fgenesh2_kg.7__3599__AT5G38110.1	C003376	2	duplicate
fgenesh1_pm.C_scaffold_2000824	C003377	2	duplicate
scaffold_201605.1	C003377	2	duplicate
fgenesh1_pm.C_scaffold_2000901	C003378	2	duplicate
scaffold_102957.1	C003378	2	duplicate
fgenesh1_pm.C_scaffold_2000936	C003379	2	duplicate
scaffold_600012.1	C003379	2	duplicate
fgenesh1_pm.C_scaffold_2000968	C003380	2	duplicate
fgenesh2_kg.1__2703__AT1G26600.1	C003380	2	duplicate
fgenesh1_pm.C_scaffold_2001160	C003381	2	duplicate
fgenesh2_kg.3__2425__AT3G22090.1	C003381	2	duplicate
fgenesh1_pm.C_scaffold_2001274	C003382	2	duplicate
fgenesh2_kg.7__1207__AT4G29840.1	C003382	2	duplicate
fgenesh1_pm.C_scaffold_2001364	C003383	2	duplicate
scaffold_302188.1	C003383	2	duplicate
fgenesh1_pm.C_scaffold_2001392	C003384	2	duplicate
fgenesh2_kg.1__2034__AT1G18600.1	C003384	2	duplicate
fgenesh1_pm.C_scaffold_2001416	C003385	2	duplicate
scaffold_102089.1	C003385	2	duplicate
fgenesh1_pm.C_scaffold_2001418	C003386	2	duplicate
fgenesh2_kg.5__1108__AT3G47510.1	C003386	2	duplicate
fgenesh1_pm.C_scaffold_2001450	C003387	2	duplicate
fgenesh2_kg.1__2076__AT1G18990.1	C003387	2	duplicate
fgenesh1_pm.C_scaffold_2001503	C003388	2	duplicate
scaffold_401661.1	C003388	2	duplicate
fgenesh1_pm.C_scaffold_2001603	C003389	2	duplicate
fgenesh2_kg.3__3322__AT2G17370.1	C003389	2	duplicate
fgenesh1_pm.C_scaffold_2001644	C003390	2	duplicate
scaffold_202654.1	C003390	2	duplicate
fgenesh1_pm.C_scaffold_2001747	C003391	2	duplicate
fgenesh2_kg.1__2404__AT1G22170.1	C003391	2	duplicate
fgenesh1_pm.C_scaffold_2001845	C003392	2	duplicate
fgenesh2_kg.1__1802__AT1G16500.1	C003392	2	duplicate
fgenesh1_pm.C_scaffold_2001928	C003393	2	duplicate
scaffold_101771.1	C003393	2	duplicate
fgenesh1_pm.C_scaffold_2001931	C003394	2	duplicate
scaffold_101768.1	C003394	2	duplicate
fgenesh1_pm.C_scaffold_3000029	C003395	2	duplicate
scaffold_503605.1	C003395	2	duplicate
fgenesh1_pm.C_scaffold_3000064	C003396	2	duplicate
scaffold_202304.1	C003396	2	duplicate
fgenesh1_pm.C_scaffold_3000132	C003397	2	duplicate
fgenesh2_kg.5__2172__AT3G57360.1	C003397	2	duplicate
fgenesh1_pm.C_scaffold_3000204	C003398	2	duplicate
fgenesh1_pm.C_scaffold_6001406	C003398	2	duplicate
fgenesh1_pm.C_scaffold_3000426	C003399	2	duplicate
fgenesh2_kg.2__2163__AT1G78690.1	C003399	2	duplicate
fgenesh1_pm.C_scaffold_3000577	C003400	2	duplicate
scaffold_300823.1	C003400	2	duplicate
fgenesh1_pm.C_scaffold_3000775	C003401	2	duplicate
fgenesh2_kg.8__547__AT5G42870.1	C003401	2	duplicate
fgenesh1_pm.C_scaffold_3000845	C003402	2	duplicate
fgenesh1_pm.C_scaffold_6000598	C003402	2	duplicate
fgenesh1_pm.C_scaffold_3000896	C003403	2	duplicate
fgenesh2_kg.6__437__AT5G05140.1	C003403	2	duplicate
fgenesh1_pm.C_scaffold_3000987	C003404	2	duplicate
fgenesh2_kg.6__604__AT5G06600.1	C003404	2	duplicate
fgenesh1_pm.C_scaffold_3001010	C003405	2	duplicate
fgenesh1_pm.C_scaffold_6000515	C003405	2	duplicate
fgenesh2_kg.2__1726__AT1G74560.3	C003406	2	duplicate
scaffold_102102.1	C003406	2	duplicate
fgenesh1_pm.C_scaffold_3001199	C003407	2	duplicate
fgenesh2_kg.1__4506__AT1G54215.1	C003407	2	duplicate
fgenesh1_pm.C_scaffold_3001223	C003408	2	duplicate
fgenesh2_kg.6__1216__AT5G12360.1	C003408	2	duplicate
fgenesh1_pm.C_scaffold_3001409	C003409	2	duplicate
fgenesh2_kg.4__933__AT2G29590.1	C003409	2	duplicate
fgenesh2_kg.4__2272__AT2G41390.1	C003410	2	duplicate
scaffold_201654.1	C003410	2	duplicate
fgenesh1_pm.C_scaffold_3001502	C003411	2	duplicate
scaffold_303722.1	C003411	2	duplicate
fgenesh1_pm.C_scaffold_3001541	C003412	2	duplicate
fgenesh2_kg.8__1332__AT5G54310.1	C003412	2	duplicate
fgenesh1_pm.C_scaffold_3001588	C003413	2	duplicate
fgenesh2_kg.5__556__AT3G27740.1	C003413	2	duplicate
fgenesh2_kg.8__2731__AT5G66850.1	C003414	2	duplicate
fgenesh2_kg.2__110__AT1G63700.1	C003414	2	duplicate
fgenesh1_pm.C_scaffold_3001686	C003415	2	duplicate
fgenesh2_kg.1__4050__AT1G49620.1	C003415	2	duplicate
fgenesh1_pm.C_scaffold_3001715	C003416	2	duplicate
fgenesh2_kg.2__2187__AT1G78910.1	C003416	2	duplicate
fgenesh1_pm.C_scaffold_3001854	C003417	2	duplicate
scaffold_803533.1	C003417	2	duplicate
fgenesh1_pm.C_scaffold_3001866	C003418	2	duplicate
scaffold_500642.1	C003418	2	duplicate
fgenesh1_pm.C_scaffold_3002357	C003419	2	duplicate
fgenesh2_kg.6__2095__AT5G20580.2	C003419	2	duplicate
fgenesh1_pm.C_scaffold_3002376	C003420	2	duplicate
fgenesh2_kg.7__3033__AT5G35320.1	C003420	2	duplicate
fgenesh1_pm.C_scaffold_3002465	C003421	2	duplicate
fgenesh2_kg.7__744__AT4G33690.1	C003421	2	duplicate
fgenesh1_pm.C_scaffold_3002476	C003422	2	duplicate
fgenesh2_kg.7__938__AT4G32272.1	C003422	2	duplicate
fgenesh1_pm.C_scaffold_3002570	C003423	2	duplicate
fgenesh1_pm.C_scaffold_4000387	C003423	2	duplicate
fgenesh1_pm.C_scaffold_3002670	C003424	2	duplicate
fgenesh1_pm.C_scaffold_8000641	C003424	2	duplicate
fgenesh1_pm.C_scaffold_3002830	C003425	2	duplicate
fgenesh1_pm.C_scaffold_7000905	C003425	2	duplicate
fgenesh1_pm.C_scaffold_3002898	C003426	2	duplicate
fgenesh1_pm.C_scaffold_7001056	C003426	2	duplicate
fgenesh1_pm.C_scaffold_4000173	C003427	2	duplicate
scaffold_400253.1	C003427	2	duplicate
fgenesh1_pm.C_scaffold_4000206	C003428	2	duplicate
scaffold_403046.1	C003428	2	duplicate
fgenesh1_pm.C_scaffold_4000230	C003429	2	duplicate
fgenesh2_kg.7__360__AT4G37110.1	C003429	2	duplicate
fgenesh1_pm.C_scaffold_4000394	C003430	2	duplicate
fgenesh2_kg.3__1748__AT3G15920.1	C003430	2	duplicate
fgenesh1_pm.C_scaffold_4000474	C003431	2	duplicate
fgenesh2_kg.5__817__AT3G43930.1	C003431	2	duplicate
fgenesh1_pm.C_scaffold_4000529	C003432	2	duplicate
fgenesh2_kg.5__815__AT3G43910.1	C003432	2	duplicate
fgenesh1_pm.C_scaffold_4000922	C003433	2	duplicate
scaffold_100613.1	C003433	2	duplicate
fgenesh1_pm.C_scaffold_4001500	C003434	2	duplicate
scaffold_601365.1	C003434	2	duplicate
fgenesh1_pm.C_scaffold_4001580	C003435	2	duplicate
fgenesh2_kg.6__66__AT5G01450.1	C003435	2	duplicate
scaffold_402706.1	C003436	2	duplicate
scaffold_402705.1	C003436	2	duplicate
fgenesh1_pm.C_scaffold_4001645	C003437	2	duplicate
fgenesh2_kg.1__205__AT1G02860.1	C003437	2	duplicate
fgenesh1_pm.C_scaffold_4001648	C003438	2	duplicate
fgenesh2_kg.2__1487__AT1G72280.1	C003438	2	duplicate
fgenesh1_pm.C_scaffold_4001690	C003439	2	duplicate
fgenesh2_kg.5__1941__AT3G55280.1	C003439	2	duplicate
fgenesh1_pm.C_scaffold_4001845	C003440	2	duplicate
fgenesh2_kg.8__1912__AT5G59610.1	C003440	2	duplicate
fgenesh1_pm.C_scaffold_4001859	C003441	2	duplicate
scaffold_502826.1	C003441	2	duplicate
fgenesh1_pm.C_scaffold_4001938	C003442	2	duplicate
fgenesh2_kg.5__2249__AT3G58050.1	C003442	2	duplicate
fgenesh1_pm.C_scaffold_4001963	C003443	2	duplicate
fgenesh1_pm.C_scaffold_5001821	C003443	2	duplicate
fgenesh1_pm.C_scaffold_4002057	C003444	2	duplicate
fgenesh2_kg.5__2394__AT3G59360.2	C003444	2	duplicate
fgenesh1_pm.C_scaffold_4002142	C003445	2	duplicate
fgenesh2_kg.5__2461__AT3G60000.2	C003445	2	duplicate
fgenesh1_pm.C_scaffold_4002341	C003446	2	duplicate
scaffold_403582.1	C003446	2	duplicate
fgenesh1_pm.C_scaffold_4002415	C003447	2	duplicate
scaffold_503500.1	C003447	2	duplicate
fgenesh1_pm.C_scaffold_4002494	C003448	2	duplicate
fgenesh1_pm.C_scaffold_5002266	C003448	2	duplicate
fgenesh1_pm.C_scaffold_4002500	C003449	2	duplicate
fgenesh2_kg.3__2373__AT3G21530.1	C003449	2	duplicate
fgenesh1_pm.C_scaffold_5000060	C003450	2	duplicate
fgenesh2_kg.2__355__AT1G61010.3	C003450	2	duplicate
fgenesh1_pm.C_scaffold_5000187	C003451	2	duplicate
scaffold_500319.1	C003451	2	duplicate
fgenesh1_pm.C_scaffold_5000297	C003452	2	duplicate
fgenesh2_kg.2__1011__AT1G67770.1	C003452	2	duplicate
fgenesh1_pm.C_scaffold_5000418	C003453	2	duplicate
fgenesh1_pm.C_scaffold_7002681	C003453	2	duplicate
fgenesh1_pm.C_scaffold_5000550	C003454	2	duplicate
fgenesh2_kg.5__1066__AT3G46970.1	C003454	2	duplicate
fgenesh1_pm.C_scaffold_5000552	C003455	2	duplicate
scaffold_500944.1	C003455	2	duplicate
fgenesh1_pm.C_scaffold_5000571	C003456	2	duplicate
fgenesh2_kg.1__1730__AT1G15780.1	C003456	2	duplicate
fgenesh1_pm.C_scaffold_5000593	C003457	2	duplicate
scaffold_704180.1	C003457	2	duplicate
fgenesh1_pm.C_scaffold_5000605	C003458	2	duplicate
fgenesh1_pm.C_scaffold_5000609	C003458	2	duplicate
fgenesh1_pm.C_scaffold_5000625	C003459	2	duplicate
fgenesh2_kg.3__1671__AT3G15351.1	C003459	2	duplicate
fgenesh1_pm.C_scaffold_5000712	C003460	2	duplicate
fgenesh2_kg.6__1318__AT5G13640.1	C003460	2	duplicate
fgenesh1_pm.C_scaffold_5000731	C003461	2	duplicate
fgenesh2_kg.8__2040__AT5G60760.1	C003461	2	duplicate
fgenesh1_pm.C_scaffold_5000785	C003462	2	duplicate
fgenesh2_kg.5__947__AT3G45750.1	C003462	2	duplicate
fgenesh1_pm.C_scaffold_5000938	C003463	2	duplicate
fgenesh2_kg.8__2263__AT5G62640.2	C003463	2	duplicate
fgenesh1_pm.C_scaffold_5001089	C003464	2	duplicate
scaffold_803387.1	C003464	2	duplicate
fgenesh1_pm.C_scaffold_5001575	C003465	2	duplicate
scaffold_800332.1	C003465	2	duplicate
fgenesh1_pm.C_scaffold_5001988	C003466	2	duplicate
fgenesh2_kg.4__2580__AT2G44010.1	C003466	2	duplicate
fgenesh1_pm.C_scaffold_5002054	C003467	2	duplicate
fgenesh2_kg.4__2709__AT2G45150.1	C003467	2	duplicate
fgenesh1_pm.C_scaffold_5002079	C003468	2	duplicate
fgenesh2_kg.4__2751__AT2G45540.1	C003468	2	duplicate
fgenesh1_pm.C_scaffold_6000173	C003469	2	duplicate
fgenesh2_kg.3__989__AT3G09670.2	C003469	2	duplicate
fgenesh1_pm.C_scaffold_6000377	C003470	2	duplicate
fgenesh2_kg.4__2180__AT2G40630.1	C003470	2	duplicate
fgenesh1_pm.C_scaffold_6000475	C003471	2	duplicate
scaffold_301578.1	C003471	2	duplicate
fgenesh1_pm.C_scaffold_6000658	C003472	2	duplicate
scaffold_304435.1	C003472	2	duplicate
fgenesh1_pm.C_scaffold_6000676	C003473	2	duplicate
scaffold_701490.1	C003473	2	duplicate
fgenesh1_pm.C_scaffold_6000710	C003474	2	duplicate
fgenesh2_kg.7__1749__AT4G25180.1	C003474	2	duplicate
fgenesh1_pm.C_scaffold_6000714	C003475	2	duplicate
scaffold_100925.1	C003475	2	duplicate
fgenesh1_pm.C_scaffold_6000758	C003476	2	duplicate
fgenesh2_kg.8__2514__AT5G64813.1	C003476	2	duplicate
fgenesh1_pm.C_scaffold_6000838	C003477	2	duplicate
scaffold_602605.1	C003477	2	duplicate
fgenesh1_pm.C_scaffold_6001110	C003478	2	duplicate
fgenesh2_kg.3__3092__AT2G15230.1	C003478	2	duplicate
fgenesh1_pm.C_scaffold_6001137	C003479	2	duplicate
fgenesh2_kg.3__52__AT3G01640.1	C003479	2	duplicate
fgenesh1_pm.C_scaffold_6001187	C003480	2	duplicate
fgenesh1_pm.C_scaffold_6001317	C003480	2	duplicate
fgenesh1_pm.C_scaffold_6001449	C003481	2	duplicate
